"","Year","Site","Treatment","Plot","Quadrat","Species","Obs","Canopy_cover","Height_cm","Count","NPP_g_m2","PFT"
"13056",2021,"ANT","W",11,2,"SATR",5,0.5,"22",1,2.104731736,"A"
"13057",2021,"ANT","D",12,1,"SATR",1,5,"31",1,21.04731736,"A"
"13058",2021,"ANT","D",12,1,"SATR",2,4,"30",4,67.35141556,"A"
"13059",2021,"ANT","D",12,1,"SATR",3,2,"29",6,50.51356167,"A"
"13060",2021,"ANT","D",12,1,"SATR",4,3,"32",1,12.62839042,"A"
"13061",2021,"ANT","D",12,1,"SATR",5,0.25,"16",1,1.052365868,"A"
"13062",2021,"ANT","D",12,1,"SATR",6,0.05,"2",2,0.420946347,"A"
"13063",2021,"ANT","D",12,2,"SATR",1,6,"41",2,50.51356167,"A"
"13064",2021,"ANT","D",12,2,"SATR",2,4,"38",6,101.0271233,"A"
"13065",2021,"ANT","D",12,2,"SATR",3,2,"32",5,42.09463473,"A"
"13066",2021,"ANT","D",12,2,"SATR",4,1,"26",2,8.418926945,"A"
"13067",2021,"ANT","D",6,1,"SPHA",1,12,"32",1,17.8092,"PF"
"13068",2021,"ANT","C",8,1,"SPHA",1,0.1,"4",1,0.14841,"PF"
"13069",2021,"ANT","D",6,1,"UKFO",1,0.05,"4",5,0.42055,"A"
"13070",2021,"ANT","C",7,2,"UKFO",1,0.05,"3",1,0.08411,"A"
"13071",2021,"ARB","D",1,2,"ACMI",1,0.1,"7",2,0.141159168,"PF"
"13072",2021,"ARB","C",2,1,"ACMI",1,0.5,"22",3,1.058693762,"PF"
"13073",2021,"ARB","C",2,1,"ACMI",2,0.25,"16",7,1.235142722,"PF"
"13074",2021,"ARB","C",2,1,"ACMI",3,0.1,"9",14,0.988114178,"PF"
"13075",2021,"ARB","C",2,1,"ACMI",4,0.05,"6",10,0.352897921,"PF"
"13076",2021,"ARB","C",2,2,"ACMI",1,0.5,"15",2,0.705795841,"PF"
"13077",2021,"ARB","C",2,2,"ACMI",2,0.25,"12",2,0.352897921,"PF"
"13078",2021,"ARB","C",2,2,"ACMI",3,0.1,"9",1,0.070579584,"PF"
"13079",2021,"ARB","W",3,1,"ACMI",1,0.5,"14",15,5.293468809,"PF"
"13080",2021,"ARB","W",3,1,"ACMI",2,1,"18",2,1.411591682,"PF"
"13081",2021,"ARB","W",3,1,"ACMI",3,0.25,"10",11,1.940938563,"PF"
"13082",2021,"ARB","W",3,1,"ACMI",4,0.1,"7",12,0.846955009,"PF"
"13083",2021,"ARB","W",3,2,"ACMI",1,1,"15",5,3.528979206,"PF"
"13084",2021,"ARB","W",3,2,"ACMI",2,0.5,"12",16,5.64636673,"PF"
"13085",2021,"ARB","W",3,2,"ACMI",3,0.25,"10",17,2.999632325,"PF"
"13086",2021,"ARB","W",3,2,"ACMI",4,0.1,"7",12,0.846955009,"PF"
"13087",2021,"ARB","C",5,1,"ACMI",1,1,"17",1,0.705795841,"PF"
"13088",2021,"ARB","C",5,1,"ACMI",2,0.25,"12",1,0.17644896,"PF"
"13089",2021,"ARB","C",5,2,"ACMI",1,0.25,"14",4,0.705795841,"PF"
"13090",2021,"ARB","C",5,2,"ACMI",2,0.1,"12",3,0.211738752,"PF"
"13091",2021,"ARB","C",6,1,"ACMI",1,1,"14",1,0.705795841,"PF"
"13092",2021,"ARB","C",6,1,"ACMI",2,0.25,"10",1,0.17644896,"PF"
"13093",2021,"ARB","C",6,2,"ACMI",1,1,"16",5,3.528979206,"PF"
"13094",2021,"ARB","C",6,2,"ACMI",2,0.5,"12",6,2.117387524,"PF"
"13095",2021,"ARB","C",6,2,"ACMI",3,0.25,"10",7,1.235142722,"PF"
"13096",2021,"ARB","C",6,2,"ACMI",4,0.1,"8",8,0.564636673,"PF"
"13097",2021,"ARB","W",8,1,"ACMI",1,1,"10",3,2.117387524,"PF"
"13098",2021,"ARB","W",8,1,"ACMI",2,0.5,"8",3,1.058693762,"PF"
"13099",2021,"ARB","W",8,1,"ACMI",3,0.25,"11",1,0.17644896,"PF"
"13100",2021,"ARB","W",8,2,"ACMI",1,0.1,"9",3,0.211738752,"PF"
"13101",2021,"ARB","W",9,1,"ACMI",1,1,"22",1,0.705795841,"PF"
"13102",2021,"ARB","W",9,1,"ACMI",2,0.5,"16",3,1.058693762,"PF"
"13103",2021,"ARB","W",9,1,"ACMI",3,0.1,"12",2,0.141159168,"PF"
"13104",2021,"ARB","C",11,1,"ACMI",1,1,"22",3,2.117387524,"PF"
"13105",2021,"ARB","C",11,1,"ACMI",2,0.5,"16",4,1.411591682,"PF"
"13106",2021,"ARB","C",11,1,"ACMI",3,0.1,"8",8,0.564636673,"PF"
"13107",2021,"ARB","C",11,2,"ACMI",1,1,"19",3,2.117387524,"PF"
"13108",2021,"ARB","C",11,2,"ACMI",2,0.5,"16",6,2.117387524,"PF"
"13109",2021,"ARB","C",11,2,"ACMI",3,0.1,"10",3,0.211738752,"PF"
"13110",2021,"ARB","W",12,1,"ACMI",1,0.5,"12",1,0.352897921,"PF"
"13111",2021,"ARB","W",12,1,"ACMI",2,0.1,"8",3,0.211738752,"PF"
"13112",2021,"ARB","W",12,2,"ACMI",1,0.5,"9",1,0.352897921,"PF"
"13113",2021,"ARB","W",12,2,"ACMI",2,0.25,"7",3,0.529346881,"PF"
"13114",2021,"ARB","W",12,2,"ACMI",3,0.1,"6",2,0.141159168,"PF"
"13115",2021,"ARB","C",2,1,"ALGE",1,2.5,"24",1,10.05575,"PF"
"13116",2021,"ARB","C",2,1,"ALGE",2,0.25,"12",1,1.005575,"PF"
"13117",2021,"ARB","C",2,2,"ALGE",1,1.5,"27",2,12.0669,"PF"
"13118",2021,"ARB","C",2,2,"ALGE",2,1,"25",2,8.0446,"PF"
"13119",2021,"ARB","C",2,2,"ALGE",3,0.25,"18",3,3.016725,"PF"
"13120",2021,"ARB","W",3,2,"ALGE",1,0.5,"22",3,6.03345,"PF"
"13121",2021,"ARB","W",3,2,"ALGE",2,0.25,"20",2,2.01115,"PF"
"13122",2021,"ARB","W",8,1,"ALGE",1,1,"22",1,4.0223,"PF"
"13123",2021,"ARB","W",8,1,"ALGE",2,0.5,"16",3,6.03345,"PF"
"13124",2021,"ARB","C",11,1,"ALGE",1,1,"22",1,4.0223,"PF"
"13125",2021,"ARB","C",2,2,"ANRO",1,0.25,"2",1,0.53205,"PF"
"13126",2021,"ARB","W",3,2,"ANRO",1,1,"3",3,6.3846,"PF"
"13127",2021,"ARB","W",3,2,"ANRO",2,0.5,"2",4,4.2564,"PF"
"13128",2021,"ARB","W",3,2,"ANRO",3,0.25,"1",1,0.53205,"PF"
"13129",2021,"ARB","W",3,2,"ANRO",4,0.1,"1",3,0.63846,"PF"
"13130",2021,"ARB","D",4,1,"ANRO",1,0.5,"2",1,1.0641,"PF"
"13131",2021,"ARB","D",4,1,"ANRO",2,0.25,"2",1,0.53205,"PF"
"13132",2021,"ARB","D",4,2,"ANRO",1,0.5,"2",1,1.0641,"PF"
"13133",2021,"ARB","C",6,1,"ANRO",1,0.1,"2",1,0.21282,"PF"
"13134",2021,"ARB","C",6,2,"ANRO",1,0.1,"2",4,0.85128,"PF"
"13135",2021,"ARB","C",6,2,"ANRO",2,0.05,"1",4,0.42564,"PF"
"13136",2021,"ARB","D",7,1,"ANRO",1,0.5,"2",2,2.1282,"PF"
"13137",2021,"ARB","W",8,1,"ANRO",1,0.1,"1",6,1.27692,"PF"
"13138",2021,"ARB","W",8,1,"ANRO",2,0.5,"1",1,1.0641,"PF"
"13139",2021,"ARB","W",8,1,"ANRO",3,0.25,"2",2,1.0641,"PF"
"13140",2021,"ARB","W",8,2,"ANRO",1,0.1,"1",2,0.42564,"PF"
"13141",2021,"ARB","W",8,2,"ANRO",2,0.05,"1",3,0.31923,"PF"
"13142",2021,"ARB","W",8,2,"ANRO",3,0.25,"2",1,0.53205,"PF"
"13143",2021,"ARB","D",10,2,"ANRO",1,0.1,"2",1,0.21282,"PF"
"13144",2021,"ARB","W",12,1,"ANRO",1,0.5,"2",3,3.1923,"PF"
"13145",2021,"ARB","W",12,1,"ANRO",2,0.1,"1",4,0.85128,"PF"
"13146",2021,"ARB","D",1,2,"ARCA",1,2,"19",1,7.820606061,"PF"
"13147",2021,"ARB","C",2,1,"ARCA",1,1,"43",2,7.820606061,"PF"
"13148",2021,"ARB","C",2,1,"ARCA",2,0.5,"36",4,7.820606061,"PF"
"13149",2021,"ARB","C",2,1,"ARCA",3,0.25,"30",2,1.955151515,"PF"
"13150",2021,"ARB","C",2,2,"ARCA",1,2,"36",2,15.64121212,"PF"
"13151",2021,"ARB","C",2,2,"ARCA",2,4,"41",5,78.20606061,"PF"
"13152",2021,"ARB","C",2,2,"ARCA",3,1,"28",2,7.820606061,"PF"
"13153",2021,"ARB","C",2,2,"ARCA",4,0.5,"22",4,7.820606061,"PF"
"13154",2021,"ARB","C",2,2,"ARCA",5,0.1,"16",5,1.955151515,"PF"
"13155",2021,"ARB","W",3,1,"ARCA",1,2,"29",2,15.64121212,"PF"
"13156",2021,"ARB","W",3,1,"ARCA",2,1,"25",4,15.64121212,"PF"
"13157",2021,"ARB","D",4,1,"ARCA",1,1,"23",4,15.64121212,"PF"
"13158",2021,"ARB","D",4,1,"ARCA",2,2,"25",1,7.820606061,"PF"
"13159",2021,"ARB","D",4,1,"ARCA",3,0.5,"16",2,3.91030303,"PF"
"13160",2021,"ARB","C",5,1,"ARCA",1,4,"29",4,62.56484848,"PF"
"13161",2021,"ARB","C",5,1,"ARCA",2,2,"25",3,23.46181818,"PF"
"13162",2021,"ARB","C",5,1,"ARCA",3,1,"20",2,7.820606061,"PF"
"13163",2021,"ARB","C",5,1,"ARCA",4,0.5,"16",3,5.865454545,"PF"
"13164",2021,"ARB","C",5,1,"ARCA",5,0.25,"14",1,0.977575758,"PF"
"13165",2021,"ARB","C",5,2,"ARCA",1,3,"25",1,11.73090909,"PF"
"13166",2021,"ARB","C",5,2,"ARCA",2,2,"22",1,7.820606061,"PF"
"13167",2021,"ARB","C",5,2,"ARCA",3,1,"16",5,19.55151515,"PF"
"13168",2021,"ARB","C",5,2,"ARCA",4,0.5,"14",3,5.865454545,"PF"
"13169",2021,"ARB","C",5,2,"ARCA",5,0.1,"12",6,2.346181818,"PF"
"13170",2021,"ARB","C",6,1,"ARCA",1,6,"41",2,46.92363636,"PF"
"13171",2021,"ARB","C",6,1,"ARCA",2,4,"38",3,46.92363636,"PF"
"13172",2021,"ARB","C",6,1,"ARCA",3,2,"31",5,39.1030303,"PF"
"13173",2021,"ARB","C",6,1,"ARCA",4,1,"29",4,15.64121212,"PF"
"13174",2021,"ARB","C",6,1,"ARCA",5,0.5,"19",6,11.73090909,"PF"
"13175",2021,"ARB","C",6,2,"ARCA",1,25,"39",1,97.75757576,"PF"
"13176",2021,"ARB","C",6,2,"ARCA",2,10,"38",1,39.1030303,"PF"
"13177",2021,"ARB","D",7,1,"ARCA",1,9,"31",1,35.19272727,"PF"
"13178",2021,"ARB","D",7,1,"ARCA",2,2,"26",1,7.820606061,"PF"
"13179",2021,"ARB","W",9,1,"ARCA",1,1,"26",3,11.73090909,"PF"
"13180",2021,"ARB","W",9,1,"ARCA",2,2,"31",3,23.46181818,"PF"
"13181",2021,"ARB","W",9,1,"ARCA",3,3,"34",1,11.73090909,"PF"
"13182",2021,"ARB","W",9,1,"ARCA",4,0.5,"19",4,7.820606061,"PF"
"13183",2021,"ARB","W",9,1,"ARCA",5,0.25,"14",3,2.932727273,"PF"
"13184",2021,"ARB","W",9,1,"ARCA",6,0.1,"10",3,1.173090909,"PF"
"13185",2021,"ARB","D",10,1,"ARCA",1,0.25,"9",2,1.955151515,"PF"
"13186",2021,"ARB","D",10,1,"ARCA",2,0.5,"12",1,1.955151515,"PF"
"13187",2021,"ARB","C",11,1,"ARCA",1,2,"28",3,23.46181818,"PF"
"13188",2021,"ARB","C",11,1,"ARCA",2,1,"26",5,19.55151515,"PF"
"13189",2021,"ARB","C",11,1,"ARCA",3,0.5,"20",5,9.775757576,"PF"
"13190",2021,"ARB","C",11,2,"ARCA",1,8,"39",1,31.28242424,"PF"
"13191",2021,"ARB","W",12,1,"ARCA",1,3,"27",2,23.46181818,"PF"
"13192",2021,"ARB","W",12,1,"ARCA",2,1,"25",2,7.820606061,"PF"
"13193",2021,"ARB","W",12,1,"ARCA",3,0.5,"17",1,1.955151515,"PF"
"13194",2021,"ARB","W",12,2,"ARCA",1,4,"24",1,15.64121212,"PF"
"13195",2021,"ARB","W",12,2,"ARCA",2,2,"18",3,23.46181818,"PF"
"13196",2021,"ARB","W",12,2,"ARCA",3,1,"17",3,11.73090909,"PF"
"13197",2021,"ARB","W",12,2,"ARCA",4,0.5,"12",1,1.955151515,"PF"
"13198",2021,"ARB","D",1,1,"ARFE",1,0.5,"6",1,1.452777778,"PF"
"13199",2021,"ARB","D",1,1,"ARFE",2,0.1,"4",1,0.290555556,"PF"
"13200",2021,"ARB","D",1,2,"ARFE",1,0.5,"8",1,1.452777778,"PF"
"13201",2021,"ARB","D",1,2,"ARFE",2,0.1,"6",1,0.290555556,"PF"
"13202",2021,"ARB","C",2,2,"ARFE",1,4,"12",1,11.62222222,"PF"
"13203",2021,"ARB","W",3,1,"ARFE",1,1,"5",1,2.905555556,"PF"
"13204",2021,"ARB","W",3,2,"ARFE",1,0.5,"8",1,1.452777778,"PF"
"13205",2021,"ARB","W",3,2,"ARFE",2,1,"10",1,2.905555556,"PF"
"13206",2021,"ARB","D",4,1,"ARFE",1,1,"5",1,2.905555556,"PF"
"13207",2021,"ARB","C",5,1,"ARFE",1,0.5,"5",3,4.358333333,"PF"
"13208",2021,"ARB","C",5,1,"ARFE",2,0.25,"4",1,0.726388889,"PF"
"13209",2021,"ARB","C",5,2,"ARFE",1,0.5,"6",3,4.358333333,"PF"
"13210",2021,"ARB","C",6,1,"ARFE",1,0.5,"4",1,1.452777778,"PF"
"13211",2021,"ARB","C",6,2,"ARFE",1,0.25,"5",2,1.452777778,"PF"
"13212",2021,"ARB","C",6,2,"ARFE",2,0.25,"4",2,1.452777778,"PF"
"13213",2021,"ARB","D",7,2,"ARFE",1,0.1,"4",1,0.290555556,"PF"
"13214",2021,"ARB","W",8,1,"ARFE",1,1.5,"10",1,4.358333333,"PF"
"13215",2021,"ARB","W",9,1,"ARFE",1,0.25,"4",1,0.726388889,"PF"
"13216",2021,"ARB","W",9,1,"ARFE",2,0.1,"3",2,0.581111111,"PF"
"13217",2021,"ARB","W",9,2,"ARFE",1,1,"5",1,2.905555556,"PF"
"13218",2021,"ARB","D",10,1,"ARFE",1,1,"4",1,2.905555556,"PF"
"13219",2021,"ARB","D",10,1,"ARFE",2,0.25,"3",1,0.726388889,"PF"
"13220",2021,"ARB","D",10,2,"ARFE",1,0.1,"4",1,0.290555556,"PF"
"13221",2021,"ARB","C",11,1,"ARFE",1,0.1,"4",1,0.290555556,"PF"
"13222",2021,"ARB","W",12,1,"ARFE",1,0.1,"4",2,0.581111111,"PF"
"13223",2021,"ARB","W",12,1,"ARFE",2,0.25,"5",3,2.179166667,"PF"
"13224",2021,"ARB","W",12,2,"ARFE",1,0.1,"5",1,0.290555556,"PF"
"13225",2021,"ARB","W",12,2,"ARFE",2,0.25,"4",1,0.726388889,"PF"
"13226",2021,"ARB","D",1,2,"ASHU",1,0.5,"9",1,0.288061618,"PF"
"13227",2021,"ARB","C",2,2,"ASHU",1,2,"5",1,1.152246472,"PF"
"13228",2021,"ARB","C",2,2,"ASHU",2,0.5,"4",1,0.288061618,"PF"
"13229",2021,"ARB","C",2,2,"ASHU",3,0.1,"7",1,0.057612324,"PF"
"13230",2021,"ARB","W",3,1,"ASHU",1,2,"2",2,2.304492944,"PF"
"13231",2021,"ARB","W",3,1,"ASHU",2,0.5,"6",1,0.288061618,"PF"
"13232",2021,"ARB","W",3,2,"ASHU",1,3,"5",2,3.456739417,"PF"
"13233",2021,"ARB","W",3,2,"ASHU",2,4,"6",1,2.304492944,"PF"
"13234",2021,"ARB","W",3,2,"ASHU",3,2,"3",2,2.304492944,"PF"
"13235",2021,"ARB","D",4,1,"ASHU",1,1,"8",2,1.152246472,"PF"
"13236",2021,"ARB","D",4,2,"ASHU",1,0.5,"3",2,0.576123236,"PF"
"13237",2021,"ARB","C",5,1,"ASHU",1,1,"11",1,0.576123236,"PF"
"13238",2021,"ARB","C",5,2,"ASHU",1,1,"5",1,0.576123236,"PF"
"13239",2021,"ARB","C",6,1,"ASHU",1,0.25,"3",1,0.144030809,"PF"
"13240",2021,"ARB","C",6,1,"ASHU",2,1,"5",1,0.576123236,"PF"
"13241",2021,"ARB","C",6,2,"ASHU",1,1,"4",3,1.728369708,"PF"
"13242",2021,"ARB","D",7,1,"ASHU",1,2,"5",1,1.152246472,"PF"
"13243",2021,"ARB","D",7,1,"ASHU",2,1,"3",2,1.152246472,"PF"
"13244",2021,"ARB","D",7,1,"ASHU",3,0.5,"2",2,0.576123236,"PF"
"13245",2021,"ARB","D",7,2,"ASHU",1,2,"5",1,1.152246472,"PF"
"13246",2021,"ARB","D",7,2,"ASHU",2,1,"4",1,0.576123236,"PF"
"13247",2021,"ARB","D",7,2,"ASHU",3,0.5,"4",1,0.288061618,"PF"
"13248",2021,"ARB","W",9,2,"ASHU",1,0.25,"6",2,0.288061618,"PF"
"13249",2021,"ARB","D",10,2,"ASHU",1,4,"4",1,2.304492944,"PF"
"13250",2021,"ARB","D",10,2,"ASHU",2,3,"3",1,1.728369708,"PF"
"13251",2021,"ARB","D",10,2,"ASHU",3,2,"2",1,1.152246472,"PF"
"13252",2021,"ARB","D",10,2,"ASHU",4,1,"2",1,0.576123236,"PF"
"13253",2021,"ARB","D",10,2,"ASHU",5,0.5,"1",2,0.576123236,"PF"
"13254",2021,"ARB","D",10,2,"ASHU",6,0.1,"1",3,0.172836971,"PF"
"13255",2021,"ARB","W",12,1,"ASHU",1,1.5,"6",1,0.864184854,"PF"
"13256",2021,"ARB","W",12,1,"ASHU",2,0.25,"9",1,0.144030809,"PF"
"13257",2021,"ARB","W",12,1,"ASHU",3,2,"5",1,1.152246472,"PF"
"13258",2021,"ARB","W",12,1,"ASHU",4,0.5,"2",2,0.576123236,"PF"
"13259",2021,"ARB","W",12,2,"ASHU",1,2,"4",2,2.304492944,"PF"
"13260",2021,"ARB","W",12,2,"ASHU",2,0.5,"2",1,0.288061618,"PF"
"13261",2021,"ARB","W",12,2,"ASHU",3,1,"11",1,0.576123236,"PF"
"13262",2021,"ARB","C",2,1,"BOGR",1,0.25,"12",1,0.680052365,"PG4"
"13263",2021,"ARB","C",2,2,"BOGR",1,0.25,"12",1,0.680052365,"PG4"
"13264",2021,"ARB","C",2,2,"BOGR",2,0.1,"8",3,0.816062838,"PG4"
"13265",2021,"ARB","W",3,1,"BOGR",1,0.5,"15",1,1.36010473,"PG4"
"13266",2021,"ARB","W",3,1,"BOGR",2,0.25,"12",4,2.720209461,"PG4"
"13267",2021,"ARB","W",3,2,"BOGR",1,1,"22",1,2.720209461,"PG4"
"13268",2021,"ARB","W",3,2,"BOGR",2,0.5,"11",2,2.720209461,"PG4"
"13269",2021,"ARB","W",3,2,"BOGR",3,0.1,"7",2,0.544041892,"PG4"
"13270",2021,"ARB","W",3,2,"BOGR",4,0.25,"5",3,2.040157095,"PG4"
"13271",2021,"ARB","W",3,2,"BOGR",5,0.1,"7",3,0.816062838,"PG4"
"13272",2021,"ARB","D",4,2,"BOGR",1,0.25,"12",2,1.36010473,"PG4"
"13273",2021,"ARB","C",5,1,"BOGR",1,2,"18",3,16.32125676,"PG4"
"13274",2021,"ARB","C",5,1,"BOGR",2,1,"14",4,10.88083784,"PG4"
"13275",2021,"ARB","C",5,1,"BOGR",3,0.25,"10",5,3.400261826,"PG4"
"13276",2021,"ARB","W",8,1,"BOGR",1,0.5,"17",1,1.36010473,"PG4"
"13277",2021,"ARB","W",8,1,"BOGR",2,0.25,"12",2,1.36010473,"PG4"
"13278",2021,"ARB","W",8,1,"BOGR",3,0.1,"5",6,1.632125676,"PG4"
"13279",2021,"ARB","W",8,2,"BOGR",1,3,"29",1,8.160628382,"PG4"
"13280",2021,"ARB","W",8,2,"BOGR",2,2,"24",1,5.440418921,"PG4"
"13281",2021,"ARB","W",8,2,"BOGR",3,1,"16",2,5.440418921,"PG4"
"13282",2021,"ARB","W",8,2,"BOGR",4,0.5,"8",2,2.720209461,"PG4"
"13283",2021,"ARB","W",9,1,"BOGR",1,1.5,"19",1,4.080314191,"PG4"
"13284",2021,"ARB","W",9,1,"BOGR",2,0.5,"15",1,1.36010473,"PG4"
"13285",2021,"ARB","W",9,1,"BOGR",3,0.1,"12",3,0.816062838,"PG4"
"13286",2021,"ARB","D",10,2,"BOGR",1,0.25,"6",1,0.680052365,"PG4"
"13287",2021,"ARB","D",10,2,"BOGR",2,0.1,"6",1,0.272020946,"PG4"
"13288",2021,"ARB","C",11,2,"BOGR",1,0.25,"9",1,0.680052365,"PG4"
"13289",2021,"ARB","W",12,1,"BOGR",1,0.5,"14",2,2.720209461,"PG4"
"13290",2021,"ARB","W",12,1,"BOGR",2,1,"18",2,5.440418921,"PG4"
"13291",2021,"ARB","W",12,1,"BOGR",3,0.25,"13",3,2.040157095,"PG4"
"13292",2021,"ARB","W",12,1,"BOGR",4,0.1,"8",4,1.088083784,"PG4"
"13293",2021,"ARB","W",12,2,"BOGR",1,2,"19",1,5.440418921,"PG4"
"13294",2021,"ARB","W",12,2,"BOGR",2,1,"14",2,5.440418921,"PG4"
"13295",2021,"ARB","W",12,2,"BOGR",3,0.5,"9",2,2.720209461,"PG4"
"13296",2021,"ARB","W",12,2,"BOGR",4,0.1,"6",6,1.632125676,"PG4"
"13297",2021,"ARB","C",2,1,"BRPO",1,2,"23",2,7.803393142,"PG3"
"13298",2021,"ARB","W",3,1,"CAGE",1,0.5,"16",2,0.891258216,"PG3"
"13299",2021,"ARB","W",3,1,"CAGE",2,0.25,"12",2,0.445629108,"PG3"
"13300",2021,"ARB","C",2,2,"CHEN",1,0.5,"16",1,0.696377934,"A"
"13301",2021,"ARB","C",2,2,"CHEN",2,0.1,"12",3,0.417826761,"A"
"13302",2021,"ARB","D",4,2,"CHEN",1,0.5,"28",1,0.696377934,"A"
"13303",2021,"ARB","D",4,2,"CHEN",2,0.1,"21",1,0.139275587,"A"
"13304",2021,"ARB","C",11,1,"CHEN",1,0.1,"26",2,0.278551174,"A"
"13305",2021,"ARB","C",11,1,"CHEN",1,0.05,"16",2,0.139275587,"A"
"13306",2021,"ARB","W",12,1,"CHEN",1,0.05,"7",1,0.069637793,"A"
"13307",2021,"ARB","C",6,2,"CHSES",1,0.05,"1",1,0.034063081,"A"
"13308",2021,"ARB","W",8,1,"CHSES",1,0.25,"1",1,0.170315406,"A"
"13309",2021,"ARB","D",10,1,"CHSES",1,0.05,"1",2,0.068126163,"A"
"13310",2021,"ARB","D",10,2,"CHSES",1,0.25,"1",1,0.170315406,"A"
"13311",2021,"ARB","W",3,1,"CIWH",1,9,"45",1,20.3706,"PF"
"13312",2021,"ARB","W",3,1,"CIWH",2,4,"36",1,9.0536,"PF"
"13313",2021,"ARB","D",1,1,"COAR",1,7,"22",1,6.3,"PF"
"13314",2021,"ARB","D",1,1,"COAR",2,2,"16",1,1.8,"PF"
"13315",2021,"ARB","D",1,1,"COAR",3,5,"14",1,4.5,"PF"
"13316",2021,"ARB","D",1,1,"COAR",4,6,"12",2,10.8,"PF"
"13317",2021,"ARB","D",1,1,"COAR",5,4,"11",2,7.2,"PF"
"13318",2021,"ARB","D",1,1,"COAR",6,2,"10",2,3.6,"PF"
"13319",2021,"ARB","D",1,1,"COAR",7,0.5,"4",3,1.35,"PF"
"13320",2021,"ARB","D",1,2,"COAR",1,5,"16",1,4.5,"PF"
"13321",2021,"ARB","D",1,2,"COAR",2,3,"10",2,5.4,"PF"
"13322",2021,"ARB","D",1,2,"COAR",3,4,"9",1,3.6,"PF"
"13323",2021,"ARB","D",1,2,"COAR",4,2,"6",1,1.8,"PF"
"13324",2021,"ARB","C",2,1,"COAR",1,4,"17",1,3.6,"PF"
"13325",2021,"ARB","C",2,1,"COAR",2,1,"14",1,0.9,"PF"
"13326",2021,"ARB","C",2,1,"COAR",3,2,"12",1,1.8,"PF"
"13327",2021,"ARB","C",2,2,"COAR",1,0.5,"8",1,0.45,"PF"
"13328",2021,"ARB","C",2,2,"COAR",2,0.25,"6",1,0.225,"PF"
"13329",2021,"ARB","C",2,1,"ELEL",1,0.5,"14",1,1.909421167,"PG3"
"13330",2021,"ARB","C",2,2,"ELEL",1,0.25,"16",1,0.954710584,"PG3"
"13331",2021,"ARB","C",2,2,"ELEL",2,0.1,"14",1,0.381884233,"PG3"
"13332",2021,"ARB","W",3,1,"ELEL",1,2,"26",1,7.637684669,"PG3"
"13333",2021,"ARB","W",3,1,"ELEL",2,0.25,"12",2,1.909421167,"PG3"
"13334",2021,"ARB","W",3,1,"ELEL",1,1,"22",1,3.818842335,"PG3"
"13335",2021,"ARB","W",3,1,"ELEL",2,0.5,"14",1,1.909421167,"PG3"
"13336",2021,"ARB","W",3,2,"ELEL",1,2,"24",1,7.637684669,"PG3"
"13337",2021,"ARB","W",3,2,"ELEL",2,1,"20",1,3.818842335,"PG3"
"13338",2021,"ARB","W",3,2,"ELEL",3,4,"32",1,15.27536934,"PG3"
"13339",2021,"ARB","D",4,1,"ELEL",1,0.5,"16",1,1.909421167,"PG3"
"13340",2021,"ARB","D",4,1,"ELEL",2,0.1,"9",2,0.763768467,"PG3"
"13341",2021,"ARB","D",4,1,"ELEL",3,0.25,"12",1,0.954710584,"PG3"
"13342",2021,"ARB","D",4,2,"ELEL",1,1,"19",1,3.818842335,"PG3"
"13343",2021,"ARB","C",5,1,"ELEL",1,2,"20",2,15.27536934,"PG3"
"13344",2021,"ARB","C",5,2,"ELEL",1,2,"17",1,7.637684669,"PG3"
"13345",2021,"ARB","C",5,2,"ELEL",2,0.1,"16",1,0.381884233,"PG3"
"13346",2021,"ARB","C",6,1,"ELEL",1,0.5,"22",1,1.909421167,"PG3"
"13347",2021,"ARB","C",6,2,"ELEL",1,3,"23",2,22.91305401,"PG3"
"13348",2021,"ARB","D",7,1,"ELEL",1,1,"22",2,7.637684669,"PG3"
"13349",2021,"ARB","W",9,1,"ELEL",1,2,"18",2,15.27536934,"PG3"
"13350",2021,"ARB","W",9,1,"ELEL",2,1,"16",1,3.818842335,"PG3"
"13351",2021,"ARB","W",9,1,"ELEL",3,0.25,"14",2,1.909421167,"PG3"
"13352",2021,"ARB","W",9,1,"ELEL",4,0.1,"10",2,0.763768467,"PG3"
"13353",2021,"ARB","W",9,2,"ELEL",1,2,"32",1,7.637684669,"PG3"
"13354",2021,"ARB","W",9,2,"ELEL",2,1,"27",1,3.818842335,"PG3"
"13355",2021,"ARB","W",9,2,"ELEL",3,0.5,"19",1,1.909421167,"PG3"
"13356",2021,"ARB","D",10,2,"ELEL",1,1,"16",1,3.818842335,"PG3"
"13357",2021,"ARB","C",11,2,"ELEL",1,1.5,"21",1,5.728263502,"PG3"
"13358",2021,"ARB","W",12,1,"ELEL",1,1.5,"22",1,5.728263502,"PG3"
"13359",2021,"ARB","W",12,2,"ELEL",1,2,"22",1,7.637684669,"PG3"
"13360",2021,"ARB","W",12,2,"ELEL",2,1,"18",1,3.818842335,"PG3"
"13361",2021,"ARB","W",12,2,"ELEL",3,0.5,"12",1,1.909421167,"PG3"
"13362",2021,"ARB","C",2,1,"EPBR",1,1.5,"39",1,1.185944105,"A"
"13363",2021,"ARB","C",2,1,"EPBR",2,0.5,"26",3,1.185944105,"A"
"13364",2021,"ARB","C",2,2,"EPBR",1,2,"31",2,3.162517614,"A"
